baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000030739.18	286.673629011418	7.04319926106562	0.424332100275648	16.5983182900618	7.16709673618459e-62	7.09405407566749e-60
ENSMUSG00000021822.3	1625.87200356782	-1.48990730730109	0.0899815231450205	-16.557924951991	1.40351578245365e-61	1.38259671388661e-59
ENSMUSG00000001420.13	213.432009498885	6.13716149758974	0.371562947282062	16.5171515149245	2.76135206036549e-61	2.70730284705122e-59
ENSMUSG00000003032.8	4563.50832303429	1.95388937203297	0.118349883122142	16.5094322063375	3.13821989076643e-61	3.06228089057948e-59
ENSMUSG00000006411.12	309.779408265143	7.27315475019275	0.442027582949887	16.4540744305029	7.84113331674722e-61	7.61547065368778e-59
ENSMUSG00000032462.14	574.69063767572	2.04818082495562	0.124486015745837	16.4530996729576	7.96837395122833e-61	7.7028856041617e-59
ENSMUSG00000026496.11	2040.59658823341	1.65300733761365	0.100622753212784	16.4277689174145	1.21030639216637e-60	1.16453992254631e-58
ENSMUSG00000028841.14	186.941175447883	3.52541085671504	0.214609358743676	16.4271068016456	1.22359154340047e-60	1.17187214158915e-58
ENSMUSG00000026205.8	174.976286707541	5.36172353385334	0.326563193191813	16.4186400844753	1.40684560249621e-60	1.34117119718153e-58
ENSMUSG00000050106.17	182.118117876221	4.76368781723703	0.29037762237115	16.4051478152413	1.75698599429402e-60	1.66728299375965e-58
ENSMUSG00000030849.18	1008.96885048682	-1.82662996033387	0.111568555360839	-16.372265056459	3.01770762065603e-60	2.8505624451375e-58
ENSMUSG00000031488.14	307.998723101683	2.68194586786162	0.163842679761177	16.3690307786159	3.18241651642387e-60	2.99248411251184e-58
ENSMUSG00000001552.14	3736.94972624913	2.20551747112615	0.134800985944234	16.3612859036398	3.61415004252445e-60	3.38307339048431e-58
ENSMUSG00000046157.13	246.85527232113	2.86568514627308	0.17515928729803	16.3604521945626	3.66397087222336e-60	3.41425970422003e-58
ENSMUSG00000062151.13	709.7040791468	2.2517747782119	0.137661289246206	16.3573564546866	3.85502795952494e-60	3.57618669949294e-58
ENSMUSG00000025586.17	600.641052610047	-1.91624661996556	0.117241355798237	-16.3444597422029	4.76374523687019e-60	4.39944632656846e-58
ENSMUSG00000039462.4	1694.36571529519	-1.92414499110665	0.117873366652404	-16.3238316317947	6.68075044163011e-60	6.14243041715565e-58
ENSMUSG00000000278.10	5092.48962524288	-1.36096359014346	0.0834791076685277	-16.3030442963941	9.38965052281242e-60	8.59485399846993e-58
ENSMUSG00000038879.8	223.687142255694	3.60585048763386	0.221707621357111	16.2639897787989	1.77775002611098e-59	1.62010197313471e-57
ENSMUSG00000031402.12	2878.44949988362	-1.42928251839852	0.0878848608044625	-16.2631254725267	1.80301088006445e-59	1.63591605596023e-57
ENSMUSG00000006386.15	433.701185937376	2.662585449798	0.163877278911624	16.2474350775246	2.32906715488383e-59	2.10399180057126e-57
ENSMUSG00000027832.5	705.536556364363	-2.13073980433598	0.131238122831817	-16.2356772434679	2.8211705699177e-59	2.53745893825598e-57
ENSMUSG00000025408.15	696.516564117416	-1.80433976445635	0.111154015372363	-16.232789777426	2.95708572349612e-59	2.64819187714131e-57
ENSMUSG00000041782.14	857.690968089413	9.74730703440294	0.602755869710314	16.1712353611546	8.04684778353471e-59	7.17522155594752e-57
ENSMUSG00000092416.2	733.070793854592	3.247905567995	0.200981336273491	16.1602347173934	9.61947132959176e-59	8.54068684099848e-57
ENSMUSG00000027478.15	217.653973018995	3.35253776704969	0.207520380973711	16.1552217248213	1.04342722875749e-58	9.22452097491718e-57
ENSMUSG00000038530.11	279.945987213314	-3.14483191637144	0.194705000972922	-16.1517778210987	1.10335264149052e-58	9.71278982745294e-57
ENSMUSG00000027463.14	202.672677647405	4.06071111356512	0.251923199146327	16.1188454549853	1.88090494953341e-58	1.64874070724567e-56
ENSMUSG00000052852.8	542.810998981066	2.03829052211759	0.12706609691042	16.0411830667511	6.58871559467848e-58	5.75108689903433e-56
ENSMUSG00000031626.18	326.503742108602	-2.53185395438645	0.157935356173625	-16.0309509898663	7.7684751437694e-58	6.75237165122511e-56
ENSMUSG00000047250.13	2089.56450446803	1.58249293425278	0.098799355490512	16.0172394485382	9.68557905363679e-58	8.38349681517089e-56
ENSMUSG00000002831.14	267.144604333272	-2.97584828835408	0.186705967612743	-15.938688657914	3.41443872539359e-57	2.94310391300905e-55
ENSMUSG00000046591.10	342.3107587988	2.42931625322274	0.152504547405114	15.9294676424926	3.9571170033383e-57	3.39671698954604e-55
ENSMUSG00000006360.11	619.754112533975	2.04174305504308	0.128191226630482	15.9273228653043	4.09518625389188e-57	3.50070735678766e-55
ENSMUSG00000030792.8	604.735524508823	9.02033393097842	0.566365013547316	15.9267146013864	4.13520922477697e-57	3.52037338407248e-55
ENSMUSG00000079037.9	5897.58650081759	-1.45352588509507	0.0913362152313166	-15.9140148451947	5.06581081796215e-57	4.29493558980258e-55
ENSMUSG00000055926.3	198.235791253092	3.1312838596878	0.196973093526015	15.8970131586741	6.64586861136835e-57	5.61155444748478e-55
ENSMUSG00000036304.14	384.363022335774	7.99856105356824	0.503605396641609	15.8825959906471	8.36437533654608e-57	7.03389563362312e-55
ENSMUSG00000003271.17	173.469931922367	5.1318901214356	0.323258612632103	15.8754938643387	9.36707071232911e-57	7.84520614679968e-55
ENSMUSG00000029816.10	1139.85603285423	-1.83079394909858	0.115464859544225	-15.8558539483379	1.28074773447576e-56	1.06833985415726e-54
ENSMUSG00000050069.3	1370.26322171656	-2.06885991234156	0.130625741984364	-15.8380720439406	1.69952125053588e-56	1.41196771525445e-54
ENSMUSG00000035697.14	260.131591099399	4.05340100019356	0.256228096800993	15.8195024308429	2.2828964749371e-56	1.88905117508095e-54
ENSMUSG00000073599.10	315.072761537426	2.77573282842477	0.175584692481741	15.8085126282487	2.71808430554864e-56	2.24019960274441e-54
ENSMUSG00000041119.12	162.535170786695	3.910988949339	0.247486939139812	15.8028094853506	2.97554517086952e-56	2.44266281546737e-54
ENSMUSG00000047153.4	999.173395770232	1.88280260938593	0.119218577526335	15.7928625592771	3.48403766904409e-56	2.84878605768834e-54
ENSMUSG00000085057.7	180.938566682448	3.83648831559752	0.244161254995615	15.7129283909784	1.23347518985475e-55	1.00460241151674e-53
ENSMUSG00000038296.14	556.982420518455	-2.05897785403602	0.13108898743899	-15.7067187279502	1.36040219295864e-55	1.1036329476759e-53
ENSMUSG00000024087.4	4475.35449508237	-1.43577260719205	0.0914188544281903	-15.7054320596399	1.38828637966663e-55	1.12185470063139e-53
ENSMUSG00000035498.10	312.545782366132	7.54704603371661	0.481090461539775	15.6873740742263	1.84532771082752e-55	1.48538110326416e-53
ENSMUSG00000054702.14	191.227891216681	5.03354259424318	0.321082102058246	15.6768083987754	2.17932923625366e-55	1.74743348489843e-53
ENSMUSG00000042331.13	2669.7076212143	1.67209613350619	0.107049440977027	15.6198492794093	5.33315493068327e-55	4.25972880505965e-53
ENSMUSG00000042589.18	154.314846937908	5.17695383543361	0.331840694805603	15.6007202144581	7.19775153554721e-55	5.72691869291789e-53
ENSMUSG00000050199.13	1342.0209610576	-1.55602187082787	0.0997425523922015	-15.6003815173024	7.23603994955877e-55	5.73532407802767e-53
ENSMUSG00000030110.13	363.222815985544	3.02598257079704	0.194123936352618	15.5878900235181	8.79921682037983e-55	6.94768696042739e-53
ENSMUSG00000074199.7	521.669693389991	8.80573461102917	0.564930903623025	15.587277230819	8.88401569795072e-55	6.98797082674929e-53
ENSMUSG00000022122.15	186.311159189947	-3.08600819628767	0.198336132652498	-15.5594855814529	1.37197138855699e-54	1.07507470132873e-52
ENSMUSG00000022240.10	539.525051920205	1.90297924659949	0.12234206352254	15.5545786282156	1.48126902116527e-54	1.15634008456023e-52
ENSMUSG00000050022.16	205.916705557007	3.30613408715843	0.212580392523918	15.5523943102441	1.53267140381674e-54	1.1919689222089e-52
ENSMUSG00000026259.14	403.471233700312	2.39126436865403	0.15376554011905	15.5513671450875	1.5574534613899e-54	1.20670560883044e-52
ENSMUSG00000021186.9	4718.26697424168	-1.69461725859646	0.108984236701313	-15.54919601117	1.6111566275706e-54	1.24365661024451e-52
ENSMUSG00000035407.8	223.754634131692	2.74193367072078	0.1768726409929	15.5023052481635	3.34665807178351e-54	2.57369202717418e-52
ENSMUSG00000049858.8	1078.6759885009	1.65901347917508	0.107181416902003	15.4785552115992	4.8422584231781e-54	3.71006666667724e-52
ENSMUSG00000027952.16	685.649172817046	2.38549432550555	0.154139121575919	15.4762418594076	5.01951916840556e-54	3.83168977995594e-52
ENSMUSG00000020646.17	653.659047277971	2.61131570406429	0.168779633364809	15.4717465135148	5.38266300745254e-54	4.09379226599892e-52
ENSMUSG00000009487.10	980.990789627878	10.2040886602103	0.662731369301904	15.3970207732265	1.7138556280106e-53	1.29870078302766e-51
ENSMUSG00000021456.8	147.357671906643	5.04720061106757	0.3286692225877	15.3564747296069	3.20536787943325e-53	2.4200527489721e-51
ENSMUSG00000039405.7	3462.32838652086	-1.74087625987666	0.113408696573483	-15.3504652859551	3.51655154026162e-53	2.64534188048698e-51
ENSMUSG00000037681.13	147.486443813724	3.86359465149028	0.251893600575827	15.3382009017225	4.24805936405532e-53	3.18404362551494e-51
ENSMUSG00000043068.6	149.904231829932	4.54930118278447	0.29671288375871	15.332334495067	4.64970851250752e-53	3.47250974722899e-51
ENSMUSG00000035258.15	1080.69100409555	-2.58678014259256	0.168980652761915	-15.3081438632931	6.74618134736862e-53	5.02008106233866e-51
ENSMUSG00000025494.8	327.983214426858	7.77098976927209	0.508657102357049	15.2774624265785	1.08067534258959e-52	8.01287842729418e-51
ENSMUSG00000029053.16	163.952716434015	3.7818493179072	0.247873839416987	15.2571539086267	1.4754478713349e-52	1.09009250408233e-50
ENSMUSG00000028370.7	2096.01818503656	-1.86782295055928	0.122481196036174	-15.2498751727377	1.64948160017452e-52	1.21433543995766e-50
ENSMUSG00000027315.13	358.403605608236	8.06963083472863	0.530024799221659	15.225006163068	2.4133587511385e-52	1.77039547818447e-50
ENSMUSG00000070639.5	854.053677018071	1.79189084585757	0.117763773738918	15.2159767725361	2.77053221232347e-52	2.02522967760904e-50
ENSMUSG00000030747.5	454.640998211136	2.69880650660356	0.17743679792394	15.2099594795462	3.0373107832437e-52	2.21242423144234e-50
ENSMUSG00000054499.9	393.35763540508	2.39803554483704	0.158681521372195	15.1122545593216	1.34459351388517e-51	9.75986176201493e-50
ENSMUSG00000021792.15	584.310683247913	2.39967350986315	0.159283902265637	15.0653862426174	2.73562196327138e-51	1.9787346697271e-49
ENSMUSG00000050390.12	2333.91767278569	1.81867312381209	0.120747239323019	15.0618195000453	2.88729924814342e-51	2.08116932217223e-49
ENSMUSG00000020589.17	731.111818087797	2.63047196536146	0.175215023150913	15.0128220631848	6.05171627358761e-51	4.34693939415649e-49
ENSMUSG00000021676.10	372.416907899349	2.19047072940101	0.146067972331634	14.9962424646229	7.76950458855562e-51	5.56151354406402e-49
ENSMUSG00000050359.7	197.387516549309	6.50009869577558	0.434736157478679	14.9518244202965	1.51539941343405e-50	1.08100233330035e-48
ENSMUSG00000005125.13	1545.23708948142	2.07241881797691	0.13866526125352	14.9454794895452	1.66687053410369e-50	1.18496737934718e-48
ENSMUSG00000076441.9	1814.05187404466	-1.32017840656879	0.0885106890551154	-14.915468636186	2.61435288216131e-50	1.85216157785175e-48
ENSMUSG00000048826.7	148.076526986096	4.95130129680599	0.332053559184544	14.9111526133476	2.78896247498928e-50	1.96912173106154e-48
ENSMUSG00000079259.2	162.356781715552	5.58245681981331	0.374771654980748	14.8956217622703	3.51895779191551e-50	2.47607754562436e-48
ENSMUSG00000018470.8	193.316981396597	3.61204703154521	0.242962965820275	14.8666568147556	5.42558380887528e-50	3.80471363573569e-48
ENSMUSG00000027401.9	363.745224121199	8.28270223298104	0.559903189526706	14.7930970709106	1.62310096861904e-49	1.13436113979129e-47
ENSMUSG00000025232.8	2509.24388698932	-1.21042899721346	0.0818571077847659	-14.7870970520501	1.77443384249258e-49	1.23594992928094e-47
ENSMUSG00000070000.13	151.873327102406	4.78883707075424	0.324350233691433	14.7644014812397	2.48518652308839e-49	1.72520314104462e-47
ENSMUSG00000059336.14	551.105561548636	2.08786366770092	0.142149741259325	14.6877767712009	7.7205565173803e-49	5.34164390217546e-47
ENSMUSG00000035246.16	310.478467008106	2.23565235473	0.153078054155902	14.6046562131833	2.62302061932233e-48	1.80874758506403e-46
ENSMUSG00000022602.14	576.108068473476	2.17767387296319	0.149359176997811	14.5801143038912	3.75886838082485e-48	2.58337907621673e-46
ENSMUSG00000070643.11	189.958925075303	2.85112138058962	0.195936057141935	14.5512848537331	5.73163079552533e-48	3.92616709493485e-46
ENSMUSG00000003644.17	406.208201509224	2.29653060758843	0.158043549648021	14.5309986564022	7.70883260935895e-48	5.26312277854154e-46
ENSMUSG00000020467.15	8667.07242902733	-1.48349734004955	0.102319968249236	-14.4986102462032	1.23627622872456e-47	8.4127784025082e-46
ENSMUSG00000049709.4	300.816922169462	7.81222570696827	0.539063752273379	14.4922111234933	1.35703080977652e-47	9.20422831535962e-46
ENSMUSG00000062380.4	966.884204547617	2.21413880625455	0.152899755279867	14.4809833227123	1.59794678187128e-47	1.08028513322128e-45
ENSMUSG00000040687.16	368.567418085738	1.97365527836795	0.136536583474733	14.4551388949409	2.3265999202976e-47	1.56776457821487e-45
ENSMUSG00000020333.17	169.985015232584	5.88793611005777	0.408298224510159	14.4206752726432	3.83571235891332e-47	2.57627862236493e-45
ENSMUSG00000040943.12	1572.27891330286	1.73623432283317	0.120418089645459	14.4183845462512	3.96515020645378e-47	2.65459748611357e-45
ENSMUSG00000037995.15	162.504642513561	3.83951853188935	0.266316346099727	14.4171343145853	4.03761905985887e-47	2.69439437068711e-45
ENSMUSG00000019590.16	226.545649039333	2.95437950154512	0.205066090619961	14.4069626168489	4.67836793332288e-47	3.11194203976368e-45
ENSMUSG00000036356.15	919.356187104913	-1.67408317026332	0.116250743951243	-14.4006232851761	5.12789738799353e-47	3.40002606619943e-45
ENSMUSG00000041147.10	471.768837806004	2.02533810593911	0.140711212371796	14.3935800978505	5.6779019629021e-47	3.75267597145546e-45
ENSMUSG00000051048.17	1328.05544822511	-1.56112638689318	0.108705486311382	-14.3610634556327	9.08227136256877e-47	5.98359705979172e-45
ENSMUSG00000047139.9	4067.32695424641	1.68073466154273	0.117329731194148	14.3248829127682	1.52985713453044e-46	1.00470331879464e-44
ENSMUSG00000037362.8	982.696460129379	-1.78588629708177	0.124824264047553	-14.3072046986107	1.97285065571985e-46	1.29153042768596e-44
ENSMUSG00000050240.16	230.557699825485	2.53988273234745	0.177942108965843	14.273646339861	3.19430205053517e-46	2.08455919619625e-44
ENSMUSG00000020892.10	130.025326763904	3.93517804404339	0.275700308237297	14.27339007781	3.20606444731562e-46	2.08565582457919e-44
ENSMUSG00000034203.8	416.955484384993	2.12553573450804	0.149297113963257	14.2369512583555	5.40334047990508e-46	3.50404089366133e-44
ENSMUSG00000026288.14	147.541164590202	5.76889862523827	0.40579120674038	14.2164209805787	7.24654171469806e-46	4.68466276412371e-44
ENSMUSG00000044224.16	737.826181627782	2.04671394543109	0.14450446491386	14.1636727048618	1.53744354279292e-45	9.90812914945703e-44
ENSMUSG00000025025.14	773.493510622645	1.70851636938214	0.12089178495915	14.1326093411513	2.39117295518128e-45	1.53178840096311e-43
ENSMUSG00000025227.14	141.894442282357	3.67970538991587	0.260370128271275	14.1325942970004	2.39168392474059e-45	1.53178840096311e-43
ENSMUSG00000037580.10	295.876155896523	2.34752424804897	0.166177743663284	14.1265863664969	2.60467610346232e-45	1.66305353556559e-43
ENSMUSG00000031150.13	281.390328214301	2.60861819391115	0.184863504861586	14.11105018194	3.24706175756685e-45	2.0668297408857e-43
ENSMUSG00000020023.18	813.218943769096	1.71912115290764	0.122250606663481	14.062270935308	6.47737897655966e-45	4.11035395362238e-43
ENSMUSG00000073802.5	1034.35136806283	-1.4831654481129	0.10550079658287	-14.058334118339	6.84792727449523e-45	4.33220402224718e-43
ENSMUSG00000037031.10	601.965519005919	1.88536136395907	0.134223081628635	14.0464765156818	8.09631753453268e-45	5.10635734258773e-43
ENSMUSG00000020140.15	300.069552031381	-2.7991311145048	0.199305997809188	-14.0443897588302	8.33835403722072e-45	5.24302522699042e-43
ENSMUSG00000030060.14	525.753171566362	1.78166700072739	0.126862359351593	14.0440947956011	8.37314172050075e-45	5.24894493248482e-43
ENSMUSG00000027358.6	151.376963745108	3.13338991963031	0.223133947429901	14.0426410042994	8.54672178496803e-45	5.34157201104633e-43
ENSMUSG00000032013.6	135.793063922687	5.64750250306585	0.402427756954085	14.0335809483196	9.71210323672883e-45	6.05163492946413e-43
ENSMUSG00000017146.12	468.641973678025	2.0370645873167	0.145321448223407	14.0176457929669	1.21581298680368e-44	7.55300998738971e-43
ENSMUSG00000041718.16	567.391696610473	2.12583465351002	0.151742746778752	14.0094646936212	1.36429425404671e-44	8.45004647708514e-43
ENSMUSG00000015134.15	137.531924011933	4.05160549684303	0.289850951653176	13.9782376898697	2.11664557684977e-44	1.30707603129228e-42
ENSMUSG00000019848.14	129.31507546314	5.24719944947587	0.375676959892393	13.9673176949123	2.46745914159055e-44	1.51917640660963e-42
ENSMUSG00000015568.16	301.138918452729	-2.49383932814433	0.178868668325006	-13.9422926971928	3.50497444453692e-44	2.15155508409897e-42
ENSMUSG00000047759.6	164.082918879848	3.34958429051436	0.240317979106708	13.9381343957917	3.71525063046351e-44	2.27388727196446e-42
ENSMUSG00000030592.18	141.31557687732	5.53458246137992	0.397232336723635	13.9328598145586	4.00012155810149e-44	2.44101813193054e-42
ENSMUSG00000107768.1	153.061537039064	3.04870073641055	0.219032907182099	13.9189164570414	4.86219300804796e-44	2.95835843404377e-42
ENSMUSG00000049404.7	257.880430846248	-2.38088804200677	0.171329201679029	-13.8965688199912	6.64513763907581e-44	4.03131854368215e-42
